,stock,entry_time,entry_price,exit_time,exit_price,pnl
2016-10-14,2388,2016-10-14,26.3,2016-10-26,27.5,0.04562737642585549
2016-10-14,823,2016-10-14,55.3,2016-10-18,55.9,0.010849909584086825
2016-10-17,386,2016-10-17,5.7,2016-10-20,5.85,0.026315789473684115
2016-10-17,883,2016-10-17,10.32,2016-10-27,10.28,-0.0038759689922481513
2016-10-17,267,2016-10-17,11.2,2016-11-14,11.26,0.005357142857142902
2016-10-17,1038,2016-10-17,62.8,2016-11-09,65.9,0.0493630573248409
2016-10-19,27,2016-10-19,30.1,2016-11-28,37.35,0.24086378737541528
2016-10-19,941,2016-10-19,93.9,2017-01-17,84.65,-0.09850905218317359
2016-10-19,3988,2016-10-19,3.5,2016-10-27,3.52,0.0057142857142857195
2016-10-20,17,2016-10-20,9.69,2016-10-27,9.77,0.008255933952528388
2016-10-24,857,2016-10-24,5.62,2016-10-26,5.57,-0.008896797153024879
2016-10-24,1299,2016-10-24,53.5,2017-02-27,49.25,-0.0794392523364486
2016-10-25,6,2016-10-25,73.35,2016-11-03,74.3,0.012951601908657163
2016-10-26,16,2016-10-26,115.7,2016-11-03,116.5,0.006914433880725991
2016-10-31,151,2016-10-31,4.79,2016-11-14,4.69,-0.02087682672233813
2016-11-01,12,2016-11-01,46.3,2016-11-03,46.5,0.00431965442764585
2016-11-02,1398,2016-11-02,4.7,2017-01-05,4.69,-0.0021276595744680396
2016-11-02,2382,2016-11-02,38.7,2016-11-14,38.8,0.0025839793281652278
2016-11-02,386,2016-11-02,5.71,2016-12-05,5.5,-0.036777583187390536
2016-11-03,1928,2016-11-03,33.7,2016-11-10,35.75,0.06083086053412454
2016-11-07,83,2016-11-07,12.0,2017-01-17,12.76,0.06333333333333331
2016-11-07,3328,2016-11-07,5.89,2016-12-13,5.91,0.0033955857385399766
2016-11-07,823,2016-11-07,54.05,2017-01-10,52.75,-0.024051803885291347
2016-11-07,2319,2016-11-07,14.76,2016-11-10,15.3,0.0365853658536586
2016-11-08,288,2016-11-08,6.58,2016-11-14,6.41,-0.025835866261398166
2016-11-09,16,2016-11-09,106.0,2017-03-01,114.8,0.08301886792452827
2016-11-09,2313,2016-11-09,51.85,2016-11-30,47.6,-0.08196721311475409
2016-11-10,17,2016-11-10,8.9,2017-01-17,8.9,0.0
2016-11-10,1113,2016-11-10,52.45,2016-11-14,51.85,-0.011439466158245974
2016-11-10,3988,2016-11-10,3.47,2016-11-14,3.4,-0.020172910662824287
2016-11-11,6,2016-11-11,73.25,2017-01-20,72.0,-0.017064846416382253
2016-11-11,12,2016-11-11,42.75,2017-02-01,43.4,0.015204678362573066
2016-11-11,11,2016-11-11,140.5,2016-11-17,144.8,0.030604982206405774
2016-11-11,2318,2016-11-11,40.7,2016-11-17,40.5,-0.004914004914004983
2016-11-16,288,2016-11-16,6.47,2017-01-13,6.25,-0.03400309119010816
2016-11-17,2,2016-11-17,73.4,2017-01-13,74.95,0.021117166212534018
2016-11-17,2382,2016-11-17,38.8,2016-11-23,41.5,0.06958762886597945
2016-11-17,669,2016-11-17,28.6,2016-11-28,29.6,0.03496503496503496
2016-11-17,1044,2016-11-17,60.4,2016-12-01,61.7,0.02152317880794709
2016-11-18,1928,2016-11-18,36.45,2016-11-23,37.45,0.027434842249657063
2016-11-18,762,2016-11-18,8.74,2016-11-22,8.98,0.027459954233409634
2016-11-21,5,2016-11-21,60.95,2016-11-24,61.4,0.007383100902378929
2016-11-21,175,2016-11-21,7.7,2016-11-29,8.13,0.05584415584415592
2016-11-22,2628,2016-11-22,21.4,2016-11-24,21.3,-0.004672897196261583
2016-11-22,1177,2016-11-22,5.48,2016-12-13,5.42,-0.010948905109489142
2016-11-23,883,2016-11-23,10.14,2016-12-06,10.32,0.0177514792899408
2016-11-23,857,2016-11-23,5.38,2016-12-05,5.54,0.02973977695167289
2016-11-25,1093,2016-11-25,8.02,2016-12-01,8.33,0.03865336658354121
2016-11-28,2007,2016-11-28,4.2,2016-12-06,4.4,0.04761904761904766
2016-12-02,2382,2016-12-02,38.85,2017-01-03,33.6,-0.13513513513513514
2016-12-02,1113,2016-12-02,52.4,2017-01-20,51.7,-0.013358778625954117
2016-12-06,2319,2016-12-06,15.74,2016-12-12,16.1,0.022871664548920024
2016-12-06,1928,2016-12-06,37.25,2017-02-20,32.4,-0.13020134228187924
2016-12-06,27,2016-12-06,36.8,2017-01-13,35.65,-0.031249999999999965
2016-12-06,175,2016-12-06,7.84,2016-12-12,8.2,0.0459183673469387
2016-12-07,101,2016-12-07,17.6,2016-12-12,17.44,-0.009090909090909097
2016-12-07,2628,2016-12-07,22.4,2017-02-17,24.15,0.078125
2016-12-07,5,2016-12-07,64.5,2016-12-12,65.9,0.021705426356589234
2016-12-12,151,2016-12-12,5.03,2017-01-05,5.06,0.005964214711729495
2016-12-13,66,2016-12-13,38.1,2017-03-03,41.1,0.07874015748031496
2016-12-15,669,2016-12-15,29.3,2017-01-05,28.2,-0.037542662116041
2016-12-22,101,2016-12-22,16.34,2017-01-17,17.7,0.08323133414932678
2016-12-23,762,2016-12-23,8.88,2017-02-02,9.21,0.037162162162162164
2016-12-23,700,2016-12-23,181.0,2017-02-02,207.0,0.143646408839779
2016-12-28,939,2016-12-28,5.6,2017-01-04,5.86,0.046428571428571555
2016-12-29,1088,2016-12-29,14.48,2017-01-09,15.6,0.07734806629834248
2016-12-29,3328,2016-12-29,5.49,2017-02-20,6.1,0.11111111111111101
2016-12-29,883,2016-12-29,9.6,2017-01-17,9.8,0.020833333333333447
2016-12-29,1177,2016-12-29,5.39,2017-01-19,5.8,0.07606679035250467
2016-12-29,175,2016-12-29,7.3,2017-01-09,7.86,0.07671232876712336
2016-12-29,1093,2016-12-29,8.05,2017-01-13,8.3,0.03105590062111801
2016-12-29,2319,2016-12-29,14.66,2017-02-15,15.34,0.04638472032742154
2017-01-05,386,2017-01-05,5.6,2017-01-12,5.9,0.0535714285714287
2017-01-05,3988,2017-01-05,3.48,2017-02-01,3.52,0.011494252873563229
2017-01-06,267,2017-01-06,11.4,2017-02-10,11.62,0.019298245614034988
2017-01-11,1038,2017-01-11,61.75,2017-01-24,61.95,0.0032388663967611794
2017-01-11,3,2017-01-11,14.44,2017-04-12,15.5,0.07340720221606652
2017-01-11,151,2017-01-11,5.0,2017-01-23,5.0,0.0
2017-01-16,2388,2017-01-16,29.2,2017-02-02,31.0,0.06164383561643838
2017-01-17,2007,2017-01-17,4.26,2017-01-26,4.49,0.053990610328638604
2017-01-19,2318,2017-01-19,40.35,2017-02-27,41.85,0.03717472118959108
2017-01-19,669,2017-01-19,27.6,2017-01-25,27.35,-0.009057971014492754
2017-01-24,1398,2017-01-24,4.76,2017-02-01,4.81,0.010504201680672232
2017-01-25,1044,2017-01-25,61.85,2017-02-01,62.5,0.010509296685529483
2017-01-26,288,2017-01-26,5.95,2017-03-09,6.12,0.02857142857142856
2017-01-27,1113,2017-01-27,51.05,2017-03-23,52.95,0.037218413320274354
2017-01-27,883,2017-01-27,9.85,2017-03-23,8.92,-0.0944162436548223
2017-02-06,2313,2017-02-06,48.25,2017-03-21,51.8,0.0735751295336787
2017-02-09,1177,2017-02-09,6.3,2017-02-20,6.69,0.061904761904762
2017-02-09,669,2017-02-09,27.05,2017-02-27,28.5,0.053604436229205146
2017-02-15,27,2017-02-15,37.85,2017-03-06,39.2,0.03566710700132104
2017-02-16,267,2017-02-16,11.76,2017-03-20,11.2,-0.047619047619047665
2017-02-17,1093,2017-02-17,9.27,2017-03-16,9.84,0.06148867313915861
2017-02-20,19,2017-02-20,80.3,2017-05-29,77.95,-0.029265255292652483
2017-02-20,1044,2017-02-20,66.5,2017-06-22,58.0,-0.12781954887218044
2017-03-02,2018,2017-03-02,82.65,2017-03-28,96.5,0.16757410768300052
2017-03-07,2319,2017-03-07,15.28,2017-03-21,15.6,0.02094240837696337
2017-03-09,857,2017-03-09,5.76,2017-08-30,5.0,-0.13194444444444442
2017-03-14,5,2017-03-14,64.05,2017-05-18,66.6,0.03981264637002337
2017-03-14,1088,2017-03-14,15.5,2017-03-22,18.54,0.19612903225806447
2017-03-14,386,2017-03-14,5.87,2017-03-29,6.33,0.07836456558773423
2017-03-17,823,2017-03-17,52.4,2017-04-07,55.25,0.054389312977099265
2017-03-17,1299,2017-03-17,50.0,2017-05-02,55.0,0.1
2017-03-22,151,2017-03-22,5.18,2017-04-07,5.56,0.07335907335907334
2017-03-22,6,2017-03-22,68.05,2017-05-11,71.3,0.04775900073475386
2017-03-28,175,2017-03-28,12.26,2017-04-25,11.48,-0.06362153344208804
2017-03-29,1177,2017-03-29,6.76,2017-05-16,6.52,-0.03550295857988169
2017-03-31,2319,2017-03-31,15.98,2017-05-15,14.8,-0.07384230287859823
2017-04-05,2388,2017-04-05,32.3,2017-05-08,32.7,0.012383900928792747
2017-04-05,2313,2017-04-05,48.45,2017-05-10,53.5,0.10423116615067073
2017-04-05,267,2017-04-05,11.08,2017-06-02,12.26,0.10649819494584835
2017-04-05,1038,2017-04-05,61.8,2017-04-12,62.75,0.01537216828478969
2017-04-06,101,2017-04-06,20.3,2017-05-04,20.15,-0.007389162561576459
2017-04-13,1113,2017-04-13,54.15,2017-06-13,61.2,0.1301939058171746
2017-04-13,823,2017-04-13,55.95,2017-05-19,57.85,0.033958891867739024
2017-04-13,2,2017-04-13,82.1,2017-05-11,83.25,0.014007308160779608
2017-04-21,3,2017-04-21,15.5,2017-06-12,14.98,-0.033548387096774164
2017-04-21,939,2017-04-21,6.19,2017-04-28,6.32,0.02100161550888528
2017-04-25,11,2017-04-25,158.0,2017-05-08,162.0,0.02531645569620253
2017-04-26,1109,2017-04-26,22.15,2017-06-06,22.9,0.033860045146726865
2017-04-26,941,2017-04-26,83.35,2017-07-26,83.65,0.0035992801439713425
2017-04-26,1398,2017-04-26,5.14,2017-05-19,5.09,-0.009727626459143934
2017-04-26,3328,2017-04-26,6.1,2017-08-30,6.03,-0.011475409836065476
2017-04-26,2628,2017-04-26,23.65,2017-05-15,24.65,0.042283298097251586
2017-04-28,16,2017-04-28,117.2,2017-05-29,115.1,-0.017918088737201437
2017-05-02,151,2017-05-02,5.6,2017-06-06,5.6,0.0
2017-05-05,175,2017-05-05,10.16,2017-05-15,11.26,0.10826771653543303
2017-05-05,83,2017-05-05,13.18,2017-05-15,13.4,0.016691957511380928
2017-05-08,688,2017-05-08,21.9,2017-06-01,23.55,0.07534246575342476
2017-05-10,2318,2017-05-10,43.95,2017-05-19,46.3,0.05346985210466426
2017-05-10,762,2017-05-10,10.04,2017-05-12,10.22,0.017928286852589792
2017-05-10,386,2017-05-10,6.28,2017-05-17,6.32,0.006369426751592362
2017-05-10,388,2017-05-10,194.8,2017-05-17,197.7,0.014887063655030683
2017-05-10,27,2017-05-10,41.5,2017-06-06,45.3,0.09156626506024089
2017-05-11,101,2017-05-11,19.84,2017-06-06,20.1,0.013104838709677498
2017-05-11,939,2017-05-11,6.37,2017-05-17,6.42,0.00784929356357925
2017-05-16,883,2017-05-16,9.28,2017-07-31,8.75,-0.057112068965517175
2017-05-18,1,2017-05-18,99.8,2017-07-18,100.5,0.007014028056112253
2017-05-18,2018,2017-05-18,90.1,2017-07-24,107.9,0.1975582685904552
2017-05-22,11,2017-05-22,162.0,2017-06-06,163.8,0.011111111111111181
2017-05-22,762,2017-05-22,10.3,2017-05-26,11.24,0.09126213592233004
2017-05-22,5,2017-05-22,67.05,2017-07-07,73.25,0.09246830723340795
2017-05-22,1093,2017-05-22,11.38,2017-06-07,12.1,0.06326889279437599
2017-05-23,2628,2017-05-23,24.95,2017-05-29,25.65,0.02805611222444887
2017-05-26,17,2017-05-26,9.73,2017-06-01,9.8,0.007194244604316576
2017-05-26,388,2017-05-26,196.0,2017-06-06,203.2,0.03673469387755096
2017-06-02,6,2017-06-02,71.0,2017-07-26,77.0,0.08450704225352113
2017-06-07,19,2017-06-07,76.7,2017-06-13,78.5,0.023468057366362413
2017-06-07,2,2017-06-07,85.0,2017-09-13,81.75,-0.03823529411764706
2017-06-08,151,2017-06-08,5.7,2017-08-09,5.23,-0.08245614035087714
2017-06-09,288,2017-06-09,7.52,2017-06-16,7.4,-0.015957446808510536
2017-06-12,11,2017-06-12,163.9,2017-07-03,162.8,-0.0067114093959731195
2017-06-14,16,2017-06-14,121.0,2017-07-21,119.2,-0.014876033057851215
2017-06-14,388,2017-06-14,202.0,2017-07-24,218.8,0.08316831683168323
2017-06-14,83,2017-06-14,13.68,2017-07-18,13.0,-0.04970760233918127
2017-06-15,386,2017-06-15,6.4,2017-09-12,6.06,-0.05312500000000012
2017-06-20,19,2017-06-20,77.6,2017-07-21,79.05,0.018685567010309316
2017-06-21,1398,2017-06-21,5.16,2017-07-04,5.04,-0.023255813953488393
2017-06-21,2628,2017-06-21,24.05,2017-07-17,25.35,0.054054054054054085
2017-06-23,2319,2017-06-23,15.8,2017-07-03,15.2,-0.03797468354430389
2017-06-27,1928,2017-06-27,36.15,2017-09-07,37.0,0.02351313969571235
2017-06-28,939,2017-06-28,6.1,2017-07-24,6.36,0.042622950819672246
2017-06-29,2313,2017-06-29,51.15,2017-07-05,51.2,0.000977517106549448
2017-06-30,101,2017-06-30,19.24,2017-07-10,20.1,0.04469854469854486
2017-07-04,823,2017-07-04,58.9,2017-07-12,60.1,0.02037351443123944
2017-07-06,1299,2017-07-06,56.25,2017-07-17,58.55,0.040888888888888836
2017-07-06,11,2017-07-06,161.2,2017-07-14,165.4,0.02605459057071971
2017-07-06,2319,2017-07-06,14.98,2017-07-24,16.48,0.10013351134846461
2017-07-06,3,2017-07-06,14.52,2017-09-07,14.92,0.02754820936639121
2017-07-06,2382,2017-07-06,69.05,2017-07-21,95.0,0.37581462708182484
2017-07-11,1093,2017-07-11,11.58,2017-07-17,11.7,0.010362694300518067
2017-07-11,762,2017-07-11,10.92,2017-07-26,11.5,0.05311355311355312
2017-07-12,3988,2017-07-12,3.7,2017-07-19,3.76,0.01621621621621611
2017-07-12,1398,2017-07-12,5.08,2017-07-24,5.36,0.05511811023622052
2017-07-14,17,2017-07-14,10.3,2017-08-08,10.6,0.029126213592232903
2017-07-17,1109,2017-07-17,23.7,2017-07-19,24.35,0.027426160337552834
2017-07-18,1113,2017-07-18,61.4,2017-08-11,68.0,0.10749185667752445
2017-07-19,700,2017-07-19,289.8,2017-07-31,305.4,0.0538302277432711
2017-07-20,1088,2017-07-20,18.86,2017-08-04,19.18,0.016967126193001076
2017-07-25,1093,2017-07-25,12.38,2017-08-14,11.96,-0.03392568659127625
2017-07-25,2382,2017-07-25,93.8,2017-11-03,120.0,0.27931769722814503
2017-07-26,669,2017-07-26,36.65,2017-08-21,37.65,0.027285129604365622
2017-07-27,101,2017-07-27,19.26,2017-08-08,19.84,0.030114226375908527
2017-07-31,2313,2017-07-31,52.5,2017-08-08,52.9,0.007619047619047592
2017-08-01,1177,2017-08-01,7.03,2017-08-10,6.94,-0.012802275960170676
2017-08-03,762,2017-08-03,11.4,2017-08-11,11.66,0.02280701754385963
2017-08-04,288,2017-08-04,7.43,2017-08-14,7.49,0.00807537012113062
2017-08-04,2319,2017-08-04,15.38,2017-08-18,16.78,0.09102730819245776
2017-08-15,762,2017-08-15,11.92,2017-08-24,12.4,0.040268456375838965
2017-08-15,3988,2017-08-15,3.86,2017-08-18,3.88,0.005181347150259072
2017-08-15,2313,2017-08-15,53.45,2017-08-29,61.7,0.15434985968194573
2017-08-15,2388,2017-08-15,38.25,2017-09-01,39.8,0.04052287581699339
2017-08-15,66,2017-08-15,45.3,2017-08-21,45.2,-0.0022075055187636716
2017-08-15,700,2017-08-15,328.0,2017-10-10,350.8,0.06951219512195125
2017-08-16,1398,2017-08-16,5.59,2017-08-29,5.86,0.048300536672629776
2017-08-17,267,2017-08-17,11.6,2017-08-31,11.98,0.03275862068965524
2017-08-17,1088,2017-08-17,18.8,2017-09-05,19.66,0.0457446808510638
2017-08-17,2007,2017-08-17,9.38,2017-08-28,9.99,0.06503198294243064
2017-08-17,1177,2017-08-17,6.79,2017-08-29,6.9,0.01620029455081006
2017-08-17,27,2017-08-17,47.2,2017-08-22,47.65,0.009533898305084654
2017-08-17,388,2017-08-17,215.0,2017-08-30,212.6,-0.011162790697674445
2017-08-17,2628,2017-08-17,23.7,2017-08-30,25.3,0.06751054852320681
2017-08-17,101,2017-08-17,19.58,2017-09-13,18.82,-0.03881511746680276
2017-08-18,883,2017-08-18,8.69,2017-08-30,9.41,0.08285385500575382
2017-08-22,1,2017-08-22,101.8,2017-10-20,101.8,0.0
2017-08-28,83,2017-08-28,13.28,2017-09-05,13.44,0.012048192771084348
2017-08-28,6,2017-08-28,68.05,2017-11-07,67.55,-0.0073475385745775165
2017-08-28,3988,2017-08-28,4.09,2017-10-31,3.94,-0.03667481662591685
2017-08-29,762,2017-08-29,11.46,2017-09-25,11.42,-0.0034904013961606388
2017-08-30,27,2017-08-30,48.05,2017-09-06,50.65,0.05411030176899067
2017-09-01,17,2017-09-01,10.7,2017-09-13,11.38,0.06355140186915902
2017-09-04,1177,2017-09-04,7.18,2017-09-08,7.82,0.08913649025069646
2017-09-04,151,2017-09-04,5.25,2017-09-13,5.29,0.007619047619047626
2017-09-11,267,2017-09-11,11.8,2017-10-11,11.66,-0.011864406779661064
2017-09-11,19,2017-09-11,80.5,2018-01-12,77.5,-0.037267080745341616
2017-09-13,1177,2017-09-13,7.8,2017-09-22,8.25,0.057692307692307716
2017-09-14,1044,2017-09-14,67.55,2017-10-13,75.0,0.11028867505551448
2017-09-14,941,2017-09-14,82.0,2017-11-30,79.5,-0.03048780487804878
2017-09-18,2313,2017-09-18,62.0,2017-09-22,61.95,-0.0008064516129031799
2017-09-18,3,2017-09-18,14.8,2017-10-11,14.78,-0.0013513513513514425
2017-09-18,883,2017-09-18,9.57,2017-09-29,9.91,0.035527690700104475
2017-09-19,1093,2017-09-19,12.38,2017-09-26,12.72,0.02746365105008076
2017-09-19,1299,2017-09-19,61.0,2017-10-19,62.2,0.01967213114754103
2017-09-21,2388,2017-09-21,39.0,2017-10-09,38.6,-0.01025641025641022
2017-09-27,151,2017-09-27,5.22,2017-10-09,5.64,0.08045977011494251
2017-09-27,1088,2017-09-27,18.72,2017-10-09,19.5,0.04166666666666673
2017-09-27,857,2017-09-27,5.0,2017-11-02,5.12,0.02400000000000002
2017-09-28,823,2017-09-28,63.0,2017-10-09,63.55,0.008730158730158685
2017-09-29,388,2017-09-29,212.0,2017-10-12,216.6,0.021698113207547144
2017-09-29,1398,2017-09-29,5.78,2017-10-10,6.32,0.09342560553633218
2017-10-03,2318,2017-10-03,61.55,2017-10-10,63.4,0.03005686433793666
2017-10-03,2007,2017-10-03,12.3,2017-11-16,12.56,0.021138211382113803
2017-10-03,386,2017-10-03,5.9,2017-11-09,5.85,-0.00847457627118656
2017-10-03,101,2017-10-03,18.4,2017-12-05,18.1,-0.016304347826086803
2017-10-04,175,2017-10-04,25.05,2017-10-10,27.0,0.07784431137724548
2017-10-04,688,2017-10-04,26.15,2017-10-10,26.05,-0.0038240917782025956
2017-10-04,939,2017-10-04,6.92,2017-10-31,6.88,-0.0057803468208092535
2017-10-06,2018,2017-10-06,138.0,2017-11-15,175.0,0.26811594202898553
2017-10-12,16,2017-10-12,129.9,2017-12-21,127.0,-0.022324865280985415
2017-10-18,1093,2017-10-18,12.98,2017-10-25,13.56,0.044684129429892146
2017-10-20,762,2017-10-20,11.5,2017-10-31,11.16,-0.029565217391304334
2017-10-20,2,2017-10-20,79.95,2017-10-24,80.0,0.0006253908692932728
2017-10-23,12,2017-10-23,52.45,2018-01-09,52.85,0.0076263107721639386
2017-10-23,2388,2017-10-23,38.4,2017-12-06,39.0,0.015625000000000038
2017-10-23,1088,2017-10-23,18.86,2017-10-27,18.54,-0.016967126193001076
2017-10-23,700,2017-10-23,351.6,2017-11-09,385.2,0.09556313993174051
2017-10-23,66,2017-10-23,45.1,2017-11-30,45.75,0.01441241685144121
2017-10-23,83,2017-10-23,14.18,2017-11-15,13.84,-0.023977433004231302
2017-10-23,388,2017-10-23,221.4,2017-11-09,229.4,0.036133694670280034
2017-10-23,288,2017-10-23,7.8,2017-10-30,7.89,0.01153846153846152
2017-10-23,175,2017-10-23,26.4,2017-11-16,27.45,0.0397727272727273
2017-10-23,1109,2017-10-23,24.1,2018-01-02,23.25,-0.03526970954356852
2017-10-23,267,2017-10-23,11.54,2017-11-27,11.18,-0.031195840554592673
2017-10-23,2318,2017-10-23,67.9,2017-10-31,68.35,0.006627393225331201
2017-10-23,1398,2017-10-23,6.28,2017-10-31,6.26,-0.003184713375796252
2017-10-27,1113,2017-10-27,64.9,2017-11-06,66.65,0.026964560862865944
2017-10-30,3,2017-10-30,14.8,2017-11-03,14.8,0.0
2017-10-30,1299,2017-10-30,59.85,2017-11-07,60.0,0.002506265664160377
2017-11-01,2313,2017-11-01,66.65,2017-11-06,66.8,0.002250562640660037
2017-11-01,1,2017-11-01,99.25,2017-11-27,98.75,-0.005037783375314861
2017-11-06,823,2017-11-06,64.05,2017-11-13,68.05,0.0624512099921936
2017-11-06,1044,2017-11-06,75.95,2017-12-12,78.8,0.03752468729427247
2017-11-08,669,2017-11-08,45.2,2017-11-14,45.3,0.0022123893805308477
2017-11-09,3,2017-11-09,14.88,2017-12-01,15.4,0.034946236559139754
2017-11-09,5,2017-11-09,75.4,2017-11-24,76.3,0.011936339522546306
2017-11-10,288,2017-11-10,7.85,2017-12-01,8.3,0.05732484076433135
2017-11-16,17,2017-11-16,11.52,2018-01-09,12.32,0.0694444444444445
2017-11-21,1928,2017-11-21,37.1,2017-12-13,38.9,0.048517520215633346
2017-11-22,1088,2017-11-22,19.42,2017-11-27,19.4,-0.0010298661174048982
2017-11-22,3988,2017-11-22,3.89,2018-01-09,4.0,0.028277634961439556
2017-11-23,386,2017-11-23,5.6,2018-01-16,6.61,0.180357142857143
2017-11-23,3328,2017-11-23,5.92,2017-12-15,5.8,-0.02027027027027029
2017-11-24,6,2017-11-24,66.5,2018-01-11,66.65,0.0022556390977444465
2017-11-27,2007,2017-11-27,13.16,2017-12-06,12.98,-0.013677811550151953
2017-11-27,1398,2017-11-27,6.2,2018-01-02,6.32,0.019354838709677438
2017-11-27,1093,2017-11-27,15.72,2018-01-15,18.66,0.18702290076335873
2017-11-27,2382,2017-11-27,143.8,2018-02-23,130.0,-0.0959666203059806
2017-11-27,669,2017-11-27,46.0,2017-12-13,47.5,0.03260869565217391
2017-11-27,1177,2017-11-27,10.9,2017-12-18,12.26,0.1247706422018348
2017-11-29,2319,2017-11-29,20.65,2017-12-22,22.25,0.07748184019370467
2017-12-01,83,2017-12-01,14.28,2017-12-18,13.3,-0.06862745098039207
2017-12-04,27,2017-12-04,57.0,2017-12-13,57.65,0.0114035087719298
2017-12-04,1038,2017-12-04,66.65,2018-01-03,67.05,0.006001500375093645
2017-12-04,151,2017-12-04,6.12,2017-12-29,6.55,0.07026143790849669
2017-12-04,2313,2017-12-04,73.0,2017-12-14,73.15,0.002054794520548023
2017-12-05,1299,2017-12-05,62.35,2018-03-15,66.2,0.06174819566960708
2017-12-05,762,2017-12-05,11.3,2018-01-12,11.08,-0.01946902654867262
2017-12-05,288,2017-12-05,8.42,2017-12-13,8.35,-0.008313539192399085
2017-12-06,1088,2017-12-06,19.76,2018-01-02,20.3,0.02732793522267202
2017-12-07,857,2017-12-07,5.21,2017-12-18,5.32,0.021113243761996223
2017-12-07,941,2017-12-07,77.4,2017-12-22,77.75,0.004521963824289332
2017-12-08,2018,2017-12-08,146.5,2018-01-09,149.1,0.017747440273037506
2017-12-08,388,2017-12-08,223.6,2017-12-20,233.2,0.04293381037567082
2017-12-08,11,2017-12-08,188.0,2018-01-05,192.6,0.024468085106382948
2017-12-08,5,2017-12-08,76.3,2017-12-15,79.15,0.037352555701179666
2017-12-11,175,2017-12-11,25.7,2018-01-05,27.7,0.07782101167315175
2017-12-11,2007,2017-12-11,13.0,2017-12-18,13.04,0.0030769230769230114
2017-12-13,883,2017-12-13,11.02,2018-01-09,12.04,0.09255898366606168
2017-12-13,2,2017-12-13,78.7,2017-12-19,79.45,0.009529860228716646
2017-12-14,939,2017-12-14,6.97,2018-01-23,8.33,0.19512195121951226
2017-12-14,2388,2017-12-14,40.4,2018-01-17,41.25,0.021039603960396076
2017-12-19,1113,2017-12-19,66.8,2017-12-22,68.4,0.023952095808383363
2017-12-19,5,2017-12-19,79.0,2018-01-04,80.9,0.024050632911392478
2017-12-20,669,2017-12-20,47.25,2018-01-05,51.05,0.08042328042328037
2017-12-22,2007,2017-12-22,13.08,2018-01-02,14.88,0.13761467889908263
2017-12-22,688,2017-12-22,24.35,2018-01-12,29.2,0.19917864476386027
2017-12-22,2628,2017-12-22,24.75,2018-01-22,25.85,0.0444444444444445
2017-12-27,83,2017-12-27,13.6,2018-01-11,14.56,0.07058823529411772
2017-12-29,1,2017-12-29,98.4,2018-01-16,101.0,0.026422764227642215
2018-01-08,1928,2018-01-08,39.8,2018-01-11,41.2,0.03517587939698507
2018-01-08,2,2018-01-08,79.8,2018-01-30,78.95,-0.010651629072681633
2018-01-09,27,2018-01-09,59.65,2018-01-25,66.35,0.1123218776194467
2018-01-09,2319,2018-01-09,23.15,2018-01-16,23.5,0.015118790496760322
2018-01-10,2313,2018-01-10,75.0,2018-01-25,82.0,0.09333333333333334
2018-01-16,823,2018-01-16,70.5,2018-01-25,71.2,0.009929078014184438
2018-01-17,12,2018-01-17,52.55,2018-01-30,54.3,0.03330161750713606
2018-01-17,151,2018-01-17,6.67,2018-01-25,7.11,0.06596701649175418
2018-01-18,688,2018-01-18,28.6,2018-01-25,30.55,0.06818181818181815
2018-01-18,1038,2018-01-18,65.85,2018-01-30,69.4,0.053910402429764796
2018-01-18,1093,2018-01-18,17.6,2018-03-15,19.04,0.08181818181818168
2018-01-19,6,2018-01-19,66.3,2018-02-02,69.0,0.04072398190045253
2018-01-22,175,2018-01-22,25.3,2018-01-25,25.8,0.019762845849802372
2018-01-30,66,2018-01-30,44.95,2018-03-20,43.25,-0.03781979977753065
2018-01-31,2313,2018-01-31,80.55,2018-02-15,76.9,-0.04531346989447538
2018-02-01,2628,2018-02-01,26.5,2018-05-03,22.15,-0.16415094339622646
2018-02-01,101,2018-02-01,20.55,2018-05-04,18.06,-0.12116788321167893
2018-02-01,1088,2018-02-01,24.4,2018-02-06,23.5,-0.03688524590163929
2018-02-08,12,2018-02-08,51.05,2018-05-16,51.5,0.008814887365328166
2018-02-08,16,2018-02-08,125.4,2018-02-28,130.4,0.03987240829346092
2018-02-08,83,2018-02-08,13.9,2018-02-21,13.76,-0.010071942446043206
2018-02-08,151,2018-02-08,6.51,2018-03-08,6.42,-0.013824884792626706
2018-02-09,669,2018-02-09,45.9,2018-03-14,49.95,0.08823529411764715
2018-02-09,19,2018-02-09,73.5,2018-03-05,78.0,0.061224489795918366
2018-02-09,823,2018-02-09,65.0,2018-03-01,66.5,0.023076923076923078
2018-02-09,1177,2018-02-09,13.1,2018-02-28,14.7,0.12213740458015265
2018-02-09,700,2018-02-09,403.0,2018-03-05,436.0,0.08188585607940446
2018-02-09,2388,2018-02-09,37.1,2018-02-21,39.05,0.052560646900269424
2018-02-09,5,2018-02-09,79.3,2018-02-21,81.5,0.0277427490542245
2018-02-09,27,2018-02-09,65.0,2018-03-14,69.2,0.06461538461538466
2018-02-09,1038,2018-02-09,65.4,2018-07-09,61.0,-0.06727828746177378
2018-02-09,11,2018-02-09,177.8,2018-02-21,191.0,0.07424071991001117
2018-02-13,1044,2018-02-13,73.0,2018-04-12,80.0,0.0958904109589041
2018-02-13,1398,2018-02-13,6.58,2018-03-12,7.0,0.06382978723404255
