,stock,entry_time,entry_price,exit_time,exit_price,pnl
2011-08-09,1177,2011-08-09,2.46,2011-10-19,2.26,-0.08130081300813015
2011-08-11,2313,2011-08-11,10.54,2011-08-19,10.92,0.03605313092979135
2011-08-11,700,2011-08-11,36.2,2011-11-01,35.32,-0.02430939226519344
2011-08-11,823,2011-08-11,25.7,2011-08-17,27.25,0.060311284046692636
2011-08-11,5,2011-08-11,65.75,2011-11-02,65.95,0.0030418250950570774
2011-08-11,941,2011-08-11,72.0,2011-08-25,79.0,0.09722222222222222
2011-08-11,2388,2011-08-11,18.5,2011-08-22,19.8,0.0702702702702703
2011-08-11,1,2011-08-11,105.4,2011-09-02,107.7,0.021821631878557846
2011-08-11,16,2011-08-11,105.0,2011-08-17,109.8,0.045714285714285686
2011-08-12,66,2011-08-12,25.4,2011-08-22,25.15,-0.00984251968503937
2011-08-12,151,2011-08-12,6.87,2011-08-17,7.35,0.0698689956331877
2011-08-12,3,2011-08-12,17.26,2011-08-19,17.2,-0.003476245654693063
2011-08-12,1044,2011-08-12,67.2,2011-08-17,69.0,0.026785714285714243
2011-08-15,386,2011-08-15,6.71,2011-08-22,6.58,-0.01937406855439641
2011-08-16,2628,2011-08-16,23.35,2011-11-02,19.52,-0.1640256959314776
2011-08-16,2382,2011-08-16,1.67,2011-08-29,1.8,0.07784431137724558
2011-08-16,6,2011-08-16,57.25,2011-08-22,57.15,-0.001746724890829719
2011-08-16,1398,2011-08-16,5.2,2011-11-01,4.82,-0.07307692307692305
2011-08-17,2,2011-08-17,68.0,2011-08-22,68.7,0.010294117647058865
2011-08-19,83,2011-08-19,11.0,2011-10-19,12.0,0.09090909090909091
2011-08-24,823,2011-08-24,26.95,2011-10-14,26.5,-0.01669758812615953
2011-08-24,762,2011-08-24,13.78,2011-08-29,15.56,0.12917271407837455
2011-08-24,1299,2011-08-24,25.7,2011-09-02,27.5,0.0700389105058366
2011-08-24,1109,2011-08-24,12.3,2011-11-01,11.44,-0.06991869918699196
2011-08-25,1044,2011-08-25,60.6,2011-09-07,67.5,0.11386138613861384
2011-08-25,11,2011-08-25,110.4,2011-12-05,95.7,-0.1331521739130435
2011-08-25,27,2011-08-25,17.2,2011-09-02,17.5,0.01744186046511632
2011-08-26,151,2011-08-26,6.49,2011-09-07,6.87,0.058551617873651755
2011-08-29,2313,2011-08-29,10.4,2011-10-26,9.7,-0.0673076923076924
2011-08-30,1928,2011-08-30,23.2,2011-09-06,23.7,0.021551724137931036
2011-08-30,12,2011-08-30,44.0,2011-10-27,39.6,-0.09999999999999996
2011-09-07,2319,2011-09-07,27.4,2011-09-14,27.0,-0.01459854014598535
2011-09-07,1299,2011-09-07,26.4,2011-09-09,26.55,0.005681818181818263
2011-09-07,3,2011-09-07,18.5,2011-11-30,17.7,-0.04324324324324328
2011-09-07,2,2011-09-07,72.8,2011-10-21,69.05,-0.051510989010989015
2011-09-07,6,2011-09-07,60.6,2011-09-09,62.2,0.026402640264026424
2011-09-09,688,2011-09-09,15.38,2011-10-11,12.68,-0.17555266579974
2011-09-15,386,2011-09-15,7.49,2011-10-06,7.61,0.016021361815754354
2011-09-15,6,2011-09-15,61.75,2011-09-19,62.0,0.004048582995951417
2011-09-16,1299,2011-09-16,25.0,2011-11-29,23.5,-0.06
2011-09-16,16,2011-09-16,108.0,2011-10-13,98.1,-0.09166666666666672
2011-09-16,1038,2011-09-16,48.0,2011-11-15,43.35,-0.09687499999999998
2011-09-19,1928,2011-09-19,22.6,2011-10-19,20.85,-0.07743362831858407
2011-09-21,669,2011-09-21,6.62,2011-12-23,7.71,0.1646525679758308
2011-09-21,762,2011-09-21,17.4,2011-10-31,15.66,-0.09999999999999992
2011-09-26,1044,2011-09-26,62.75,2011-10-03,61.1,-0.02629482071713145
2011-09-27,941,2011-09-27,76.4,2011-09-30,77.7,0.017015706806282685
2011-09-28,66,2011-09-28,24.8,2011-10-11,24.45,-0.014112903225806508
2011-09-28,2018,2011-09-28,16.5,2011-10-03,16.58,0.004848484848484745
2011-09-28,2382,2011-09-28,1.49,2011-10-17,1.53,0.02684563758389264
2011-09-28,2007,2011-09-28,2.14,2011-11-01,3.06,0.4299065420560747
2011-09-30,2319,2011-09-30,26.0,2011-10-19,26.6,0.02307692307692313
2011-09-30,151,2011-09-30,7.5,2011-10-17,6.7,-0.10666666666666665
2011-10-07,941,2011-10-07,75.875,2011-10-31,74.85,-0.013509060955519021
2011-10-07,2018,2011-10-07,16.03,2011-10-11,16.8,0.04803493449781657
2011-10-07,1044,2011-10-07,61.128,2011-10-14,64.5,0.05516293678837848
2011-10-13,1,2011-10-13,93.05,2011-12-09,88.4,-0.04997313272434166
2011-10-13,27,2011-10-13,15.0,2011-12-05,15.9,0.060000000000000026
2011-10-17,6,2011-10-17,58.9,2011-10-26,59.65,0.012733446519524618
2011-10-20,16,2011-10-20,99.95,2011-10-27,102.4,0.02451225612806406
2011-10-21,66,2011-10-21,24.3,2011-11-01,25.15,0.03497942386831267
2011-10-24,83,2011-10-24,11.98,2011-12-07,10.1,-0.15692821368948254
2011-10-24,823,2011-10-24,26.8,2011-11-03,27.1,0.011194029850746294
2011-10-25,386,2011-10-25,7.44,2011-11-04,7.6,0.02150537634408592
2011-10-25,2382,2011-10-25,1.56,2011-10-31,1.75,0.12179487179487175
2011-10-25,939,2011-10-25,5.33,2011-11-02,5.6,0.050656660412757896
2011-10-25,2018,2011-10-25,19.08,2011-10-31,19.5,0.022012578616352294
2011-10-28,688,2011-10-28,15.2,2011-12-01,14.48,-0.047368421052631504
2011-11-04,16,2011-11-04,107.5,2011-11-09,107.5,0.0
2011-11-07,857,2011-11-07,10.26,2011-11-11,10.3,0.003898635477582936
2011-11-07,5,2011-11-07,67.35,2011-12-05,61.75,-0.08314773570898285
2011-11-09,6,2011-11-09,59.1,2011-12-16,56.75,-0.0397631133671743
2011-11-14,1177,2011-11-14,2.27,2011-12-05,2.45,0.0792951541850221
2011-11-14,101,2011-11-14,27.5,2012-01-26,26.45,-0.038181818181818206
2011-11-14,2628,2011-11-14,22.15,2011-11-17,20.75,-0.06320541760722341
2011-11-16,823,2011-11-16,28.25,2012-01-19,28.35,0.0035398230088496078
2011-11-17,1398,2011-11-17,4.55,2011-12-12,4.8,0.054945054945054944
2011-11-17,883,2011-11-17,15.12,2011-12-07,15.4,0.018518518518518594
2011-11-18,17,2011-11-18,7.07,2012-01-31,8.38,0.18528995756718536
2011-11-22,700,2011-11-22,30.78,2011-12-05,30.6,-0.005847953216374259
2011-11-23,66,2011-11-23,24.0,2011-12-05,25.1,0.04583333333333339
2011-11-28,1928,2011-11-28,20.5,2011-12-06,22.7,0.10731707317073168
2011-11-29,16,2011-11-29,98.0,2012-01-30,111.5,0.1377551020408163
2011-11-29,2319,2011-11-29,27.5,2012-04-02,22.8,-0.17090909090909087
2011-11-30,939,2011-11-30,5.31,2011-12-12,5.58,0.05084745762711874
2011-12-02,941,2011-12-02,76.2,2011-12-30,75.0,-0.01574803149606303
2011-12-02,386,2011-12-02,8.08,2012-01-05,8.55,0.05816831683168325
2011-12-02,762,2011-12-02,16.9,2011-12-20,15.94,-0.0568047337278106
2011-12-02,12,2011-12-02,38.4,2012-01-26,43.4,0.13020833333333334
2011-12-02,3988,2011-12-02,2.66,2011-12-07,2.79,0.048872180451127775
2011-12-06,1038,2011-12-06,43.6,2011-12-14,43.55,-0.0011467889908257857
2011-12-07,1093,2011-12-07,1.85,2012-02-13,2.16,0.16756756756756758
2011-12-15,3,2011-12-15,17.44,2012-01-11,18.34,0.051605504587155876
2011-12-19,2,2011-12-19,65.2,2012-02-24,66.15,0.014570552147239306
2011-12-21,1299,2011-12-21,24.0,2012-01-05,24.8,0.03333333333333336
2011-12-22,857,2011-12-22,9.39,2012-01-11,10.88,0.15867944621938235
2011-12-22,1928,2011-12-22,21.1,2012-01-31,26.55,0.2582938388625592
2012-01-04,883,2012-01-04,14.38,2012-01-11,15.18,0.05563282336578574
2012-01-05,2628,2012-01-05,19.36,2012-01-30,22.9,0.18285123966942146
2012-01-06,2018,2012-01-06,18.54,2012-01-31,20.05,0.0814455231930961
2012-01-06,5,2012-01-06,60.15,2012-01-31,65.0,0.0806317539484622
2012-01-09,151,2012-01-09,7.43,2012-01-13,7.6,0.02288021534320322
2012-01-10,19,2012-01-10,77.5,2012-02-02,83.3,0.07483870967741932
2012-01-10,1088,2012-01-10,35.1,2012-01-30,34.5,-0.017094017094017134
2012-01-10,762,2012-01-10,16.88,2012-05-03,13.44,-0.2037914691943128
2012-01-10,3328,2012-01-10,5.59,2012-01-31,6.2,0.10912343470483012
2012-01-10,11,2012-01-10,94.2,2012-01-31,102.1,0.08386411889596594
2012-01-11,175,2012-01-11,1.91,2012-01-17,2.01,0.05235602094240831
2012-01-12,66,2012-01-12,25.2,2012-02-17,27.0,0.07142857142857145
2012-01-16,1177,2012-01-16,2.07,2012-02-13,2.27,0.0966183574879228
2012-01-16,1044,2012-01-16,70.65,2012-03-19,75.15,0.06369426751592357
2012-01-17,1038,2012-01-17,43.65,2012-02-02,43.4,-0.00572737686139748
2012-01-18,941,2012-01-18,75.0,2012-01-31,78.55,0.0473333333333333
2012-01-18,386,2012-01-18,9.08,2012-08-06,7.17,-0.210352422907489
2012-01-18,688,2012-01-18,14.38,2012-02-13,15.12,0.05146036161335177
2012-01-18,1299,2012-01-18,24.5,2012-01-31,25.85,0.05510204081632659
2012-01-18,3,2012-01-18,18.16,2012-01-20,18.04,-0.006607929515418557
2012-01-26,2313,2012-01-26,10.62,2012-02-01,11.08,0.04331450094161967
2012-01-27,2382,2012-01-27,1.79,2012-02-15,2.25,0.25698324022346364
2012-01-30,6,2012-01-30,55.3,2012-02-02,55.9,0.010849909584086825
2012-02-01,2628,2012-02-01,22.8,2012-07-05,20.7,-0.0921052631578948
2012-02-01,2007,2012-02-01,3.32,2012-02-14,3.32,0.0
2012-02-01,1088,2012-02-01,34.0,2012-02-09,34.65,0.01911764705882349
2012-02-01,151,2012-02-01,7.18,2012-02-07,7.25,0.009749303621169957
2012-02-02,2018,2012-02-02,19.9,2012-03-06,22.0,0.10552763819095486
2012-02-03,27,2012-02-03,18.24,2012-02-17,18.96,0.03947368421052645
2012-02-08,3,2012-02-08,18.4,2012-02-28,19.04,0.03478260869565221
2012-02-10,823,2012-02-10,28.85,2012-02-17,29.25,0.013864818024263382
2012-02-15,688,2012-02-15,15.28,2012-04-12,15.82,0.03534031413612572
2012-02-16,941,2012-02-16,81.1,2012-03-14,85.9,0.05918618988902604
2012-02-22,823,2012-02-22,28.65,2012-02-28,28.75,0.0034904013961606084
2012-02-22,1177,2012-02-22,2.18,2012-04-24,2.09,-0.041284403669724905
2012-02-29,3328,2012-02-29,6.39,2012-05-04,5.91,-0.07511737089201871
2012-03-05,1088,2012-03-05,35.65,2012-03-20,34.95,-0.019635343618513205
2012-03-05,1109,2012-03-05,14.4,2012-03-29,13.44,-0.06666666666666672
2012-03-08,1299,2012-03-08,27.7,2012-05-08,27.3,-0.014440433212996338
2012-03-09,6,2012-03-09,58.7,2012-05-07,58.2,-0.008517887563884156
2012-03-12,267,2012-03-12,13.58,2012-05-31,11.6,-0.14580265095729017
2012-03-14,2007,2012-03-14,3.34,2012-04-17,3.28,-0.017964071856287442
2012-03-19,941,2012-03-19,83.75,2012-05-08,87.85,0.04895522388059695
2012-03-22,2018,2012-03-22,21.6,2012-03-26,22.4,0.0370370370370369
2012-03-23,1044,2012-03-23,73.7,2012-03-30,77.0,0.04477611940298504
2012-03-27,83,2012-03-27,12.7,2012-03-29,13.18,0.037795275590551215
2012-03-27,66,2012-03-27,27.95,2012-04-20,27.2,-0.026833631484794278
2012-03-28,3988,2012-03-28,3.19,2012-04-10,3.13,-0.018808777429467103
2012-03-28,1088,2012-03-28,33.1,2012-05-07,33.1,0.0
2012-04-02,2,2012-04-02,67.2,2012-05-04,67.2,0.0
2012-04-02,857,2012-04-02,11.0,2012-04-10,10.8,-0.01818181818181812
2012-04-03,2018,2012-04-03,22.95,2012-04-17,23.95,0.04357298474945534
2012-04-03,16,2012-04-03,93.9,2012-08-16,104.5,0.11288604898828535
2012-04-03,83,2012-04-03,12.98,2012-04-23,13.28,0.0231124807395993
2012-04-05,19,2012-04-05,89.25,2012-04-24,88.3,-0.010644257703081264
2012-04-13,1928,2012-04-13,31.05,2012-04-23,32.0,0.030595813204508833
2012-04-16,669,2012-04-16,10.0,2012-05-08,9.79,-0.021000000000000085
2012-04-16,1,2012-04-16,99.5,2012-07-19,100.6,0.011055276381909491
2012-04-16,12,2012-04-16,45.1,2012-06-08,40.0,-0.11308203991130823
2012-04-16,883,2012-04-16,15.66,2012-04-24,15.9,0.015325670498084304
2012-04-16,1398,2012-04-16,5.16,2012-08-03,4.42,-0.14341085271317833
2012-04-16,5,2012-04-16,66.5,2012-04-24,68.3,0.02706766917293229
2012-04-20,939,2012-04-20,6.03,2012-07-24,4.84,-0.197346600331675
2012-04-25,83,2012-04-25,13.54,2012-05-04,13.3,-0.017725258493352915
2012-04-25,2018,2012-04-25,24.3,2012-05-14,23.8,-0.0205761316872428
2012-04-27,2319,2012-04-27,23.95,2012-07-10,21.4,-0.10647181628392488
2012-04-27,700,2012-04-27,46.0,2012-05-04,49.28,0.07130434782608698
2012-04-30,101,2012-04-30,28.6,2012-05-07,27.6,-0.03496503496503496
2012-05-02,66,2012-05-02,27.6,2012-05-08,26.8,-0.028985507246376836
2012-05-02,1928,2012-05-02,30.95,2012-05-23,26.5,-0.14378029079159935
2012-05-02,3988,2012-05-02,3.26,2012-08-03,2.92,-0.10429447852760733
2012-05-03,2382,2012-05-03,2.7,2012-05-25,2.49,-0.07777777777777777
2012-05-08,1177,2012-05-08,2.09,2012-05-16,2.27,0.08612440191387569
2012-05-09,19,2012-05-09,90.15,2012-06-25,87.75,-0.026622296173044988
2012-05-09,6,2012-05-09,58.45,2012-05-17,57.3,-0.01967493584260061
2012-05-10,5,2012-05-10,69.3,2012-05-17,66.35,-0.04256854256854261
2012-05-11,11,2012-05-11,105.9,2012-06-15,103.5,-0.02266288951841365
2012-05-14,688,2012-05-14,16.4,2012-06-01,15.88,-0.0317073170731706
2012-05-15,857,2012-05-15,10.24,2012-05-17,10.42,0.017578124999999972
2012-05-15,3328,2012-05-15,5.33,2012-08-03,5.08,-0.04690431519699812
2012-05-15,669,2012-05-15,8.51,2012-05-17,8.65,0.016451233842538257
2012-05-16,17,2012-05-16,9.2,2012-05-31,8.32,-0.09565217391304338
2012-05-16,2318,2012-05-16,60.0,2012-06-15,60.7,0.011666666666666714
2012-05-16,1299,2012-05-16,27.05,2012-07-05,26.9,-0.00554528650646958
2012-05-17,2007,2012-05-17,2.6,2012-05-31,2.97,0.14230769230769236
2012-05-18,1044,2012-05-18,74.45,2012-09-05,78.3,0.05171255876427124
2012-05-18,175,2012-05-18,2.55,2012-06-01,2.75,0.07843137254901968
2012-05-18,2313,2012-05-18,13.7,2012-07-13,13.8,0.007299270072992805
2012-05-18,1177,2012-05-18,2.41,2012-06-22,2.56,0.0622406639004149
2012-05-18,151,2012-05-18,9.19,2012-05-25,9.3,0.011969532100108945
2012-05-18,883,2012-05-18,14.16,2012-07-24,15.2,0.07344632768361575
2012-05-22,823,2012-05-22,29.55,2012-06-11,31.3,0.05922165820642978
2012-05-22,5,2012-05-22,63.4,2012-09-19,72.6,0.14511041009463715
2012-05-23,1109,2012-05-23,13.46,2012-06-01,14.4,0.06983655274888555
2012-05-23,3,2012-05-23,18.4,2012-09-19,19.0,0.032608695652173995
2012-05-23,2018,2012-05-23,23.8,2012-06-15,23.3,-0.021008403361344536
2012-05-24,1093,2012-05-24,1.42,2012-05-31,1.37,-0.03521126760563368
2012-05-24,941,2012-05-24,80.8,2012-10-22,84.15,0.04146039603960407
2012-05-25,101,2012-05-25,24.95,2012-07-10,27.2,0.09018036072144289
2012-05-29,2388,2012-05-29,22.05,2012-05-31,21.6,-0.02040816326530609
2012-05-30,66,2012-05-30,25.3,2012-10-29,29.7,0.1739130434782608
2012-05-31,1088,2012-05-31,26.85,2012-08-03,28.2,0.05027932960893847
2012-05-31,6,2012-05-31,53.5,2012-09-04,61.3,0.14579439252336443
2012-06-04,151,2012-06-04,9.0,2012-06-08,9.38,0.04222222222222231
2012-06-07,17,2012-06-07,8.78,2012-06-13,8.8,0.002277904328018377
2012-06-07,1109,2012-06-07,14.94,2012-06-13,15.32,0.025435073627844765
2012-06-07,700,2012-06-07,44.4,2012-06-13,45.8,0.0315315315315315
2012-06-08,1928,2012-06-08,26.3,2012-08-13,24.3,-0.07604562737642585
2012-06-11,688,2012-06-11,16.92,2012-06-15,17.34,0.02482269503546088
2012-06-14,2382,2012-06-14,2.46,2012-06-20,2.65,0.07723577235772355
2012-06-14,2,2012-06-14,63.65,2012-07-10,67.0,0.052631578947368446
2012-06-15,762,2012-06-15,10.9,2012-07-24,10.5,-0.03669724770642205
2012-06-15,857,2012-06-15,10.28,2012-09-19,10.0,-0.02723735408560305
2012-06-18,175,2012-06-18,2.84,2012-07-10,2.79,-0.01760563380281684
2012-06-18,669,2012-06-18,9.22,2012-07-04,9.71,0.05314533622559655
2012-06-18,2388,2012-06-18,23.8,2012-07-19,23.5,-0.012605042016806753
2012-06-19,1038,2012-06-19,43.75,2012-06-29,45.8,0.04685714285714279
2012-06-19,267,2012-06-19,11.7,2012-12-14,10.62,-0.09230769230769231
2012-06-26,2318,2012-06-26,59.15,2012-07-05,61.8,0.044801352493660164
2012-06-26,1109,2012-06-26,14.76,2012-07-10,15.82,0.0718157181571816
2012-06-28,688,2012-06-28,17.94,2012-07-10,18.6,0.03678929765886288
2012-06-28,700,2012-06-28,45.0,2012-07-06,47.6,0.05777777777777781
2012-06-28,823,2012-06-28,31.95,2012-07-13,33.05,0.03442879499217521
2012-06-28,2018,2012-06-28,23.2,2012-07-10,24.5,0.056034482758620725
2012-07-03,151,2012-07-03,9.83,2012-07-05,9.5,-0.033570701932858604
2012-07-12,12,2012-07-12,44.7,2012-08-29,48.35,0.08165548098434
2012-07-16,700,2012-07-16,45.6,2012-08-02,46.2,0.013157894736842136
2012-07-16,669,2012-07-16,9.67,2012-07-23,9.81,0.014477766287487133
2012-07-16,151,2012-07-16,9.63,2012-08-28,9.95,0.033229491173416247
2012-07-18,1299,2012-07-18,27.8,2012-09-18,28.6,0.028776978417266213
2012-07-18,2,2012-07-18,65.0,2012-07-23,65.2,0.0030769230769231207
2012-07-19,83,2012-07-19,13.1,2012-07-24,12.86,-0.01832061068702292
2012-07-20,2018,2012-07-20,23.2,2012-08-09,22.85,-0.015086206896551633
2012-07-20,2313,2012-07-20,13.54,2012-09-26,13.28,-0.0192023633677991
2012-07-20,175,2012-07-20,2.64,2012-08-23,2.57,-0.02651515151515162
2012-07-23,1109,2012-07-23,14.98,2012-07-31,15.32,0.022696929238985305
2012-07-26,2382,2012-07-26,2.7,2012-08-01,3.01,0.11481481481481466
2012-07-27,11,2012-07-27,106.7,2012-08-14,111.9,0.048734770384254944
2012-07-30,883,2012-07-30,15.4,2012-08-22,14.76,-0.04155844155844159
2012-07-30,27,2012-07-30,18.74,2012-08-01,18.6,-0.007470651013873907
2012-07-30,2,2012-07-30,65.85,2012-08-09,67.0,0.017463933181473133
2012-07-31,101,2012-07-31,27.2,2012-08-02,27.6,0.014705882352941256
2012-07-31,19,2012-07-31,93.15,2012-08-09,94.8,0.017713365539452405
2012-08-01,2628,2012-08-01,21.25,2012-09-18,22.7,0.06823529411764702
2012-08-07,1109,2012-08-07,15.4,2012-08-14,15.38,-0.001298701298701271
2012-08-15,1038,2012-08-15,48.4,2012-09-12,47.35,-0.021694214876033
2012-08-16,688,2012-08-16,17.72,2012-08-23,18.16,0.02483069977426644
2012-08-17,700,2012-08-17,49.4,2012-09-14,52.12,0.05506072874493925
2012-08-20,388,2012-08-20,109.5,2012-09-19,117.5,0.0730593607305936
2012-08-20,2007,2012-08-20,2.72,2012-08-27,2.81,0.03308823529411759
2012-08-24,19,2012-08-24,91.8,2012-09-13,91.55,-0.0027233115468409588
2012-08-28,386,2012-08-28,7.3,2012-10-17,7.85,0.07534246575342464
2012-08-28,2018,2012-08-28,26.2,2012-11-01,27.55,0.051526717557251966
2012-08-30,1088,2012-08-30,28.7,2012-09-19,30.7,0.06968641114982578
2012-08-30,1177,2012-08-30,3.04,2012-10-09,2.84,-0.06578947368421058
2012-09-03,101,2012-09-03,26.3,2012-09-18,27.5,0.04562737642585549
2012-09-03,3328,2012-09-03,5.0,2012-09-21,5.17,0.03399999999999999
2012-09-03,12,2012-09-03,47.05,2012-09-05,49.3,0.04782146652497343
2012-09-04,83,2012-09-04,12.96,2012-09-14,14.2,0.09567901234567888
2012-09-06,16,2012-09-06,100.0,2012-09-21,111.8,0.11799999999999997
2012-09-10,151,2012-09-10,9.42,2012-09-12,9.7,0.02972399150743093
2012-09-10,2318,2012-09-10,57.4,2012-09-18,59.05,0.02874564459930311
2012-09-10,939,2012-09-10,5.14,2012-09-21,5.27,0.0252918287937743
2012-09-10,2,2012-09-10,64.3,2012-09-25,65.95,0.02566096423017116
2012-09-10,175,2012-09-10,2.55,2012-09-14,2.6,0.01960784313725501
2012-09-10,2388,2012-09-10,23.8,2012-10-09,24.9,0.046218487394957895
2012-09-10,1928,2012-09-10,28.4,2012-10-31,29.45,0.03697183098591552
2012-09-10,27,2012-09-10,22.0,2012-09-21,24.85,0.1295454545454546
2012-09-12,883,2012-09-12,14.82,2012-09-19,15.92,0.07422402159244262
2012-09-13,2319,2012-09-13,23.4,2012-09-21,23.2,-0.008547008547008517
2012-09-24,1088,2012-09-24,29.95,2012-10-25,33.0,0.10183639398998333
2012-09-24,762,2012-09-24,12.7,2012-12-14,12.24,-0.03622047244094481
2012-09-24,883,2012-09-24,15.7,2012-12-04,16.56,0.054777070063694235
2012-09-24,1038,2012-09-24,45.85,2012-09-26,45.75,-0.0021810250817884715
2012-09-24,175,2012-09-24,2.78,2012-10-12,3.11,0.11870503597122306
2012-09-25,19,2012-09-25,95.2,2012-10-26,94.5,-0.007352941176470618
2012-09-26,1044,2012-09-26,75.35,2013-01-04,71.9,-0.04578633045786316
2012-09-27,12,2012-09-27,55.05,2012-11-29,54.75,-0.0054495912806539
2012-10-04,101,2012-10-04,27.1,2012-11-28,27.8,0.025830258302583
2012-10-04,2628,2012-10-04,22.2,2012-10-09,22.7,0.022522522522522525
2012-10-05,2,2012-10-05,66.0,2012-11-29,67.35,0.020454545454545368
2012-10-10,857,2012-10-10,10.08,2012-10-24,10.82,0.07341269841269843
2012-10-10,3988,2012-10-10,2.9,2012-10-24,3.12,0.07586206896551731
2012-10-12,151,2012-10-12,10.14,2012-10-19,10.2,0.005917159763313483
2012-10-12,1109,2012-10-12,16.38,2012-10-22,16.92,0.032967032967033134
2012-10-15,1038,2012-10-15,46.45,2012-12-06,47.45,0.02152852529601722
2012-10-18,2319,2012-10-18,22.85,2012-10-30,23.05,0.008752735229759268
2012-10-24,83,2012-10-24,14.4,2012-10-29,13.92,-0.03333333333333336
2012-10-25,2388,2012-10-25,24.25,2012-11-06,23.8,-0.018556701030927807
2012-10-25,151,2012-10-25,9.88,2012-10-29,10.14,0.026315789473684188
2012-10-30,1177,2012-10-30,3.06,2012-11-07,3.11,0.016339869281045694
2012-10-31,16,2012-10-31,107.6,2012-12-14,116.3,0.08085501858736062
2012-10-31,2318,2012-10-31,60.9,2012-12-10,60.55,-0.0057471264367816325
2012-11-01,1093,2012-11-01,2.26,2012-11-21,2.15,-0.04867256637168137
2012-11-01,17,2012-11-01,12.0,2013-01-04,12.32,0.02666666666666669
2012-11-05,19,2012-11-05,93.3,2012-11-28,95.6,0.024651661307609832
2012-11-05,688,2012-11-05,21.65,2012-11-29,22.5,0.03926096997690538
2012-11-14,27,2012-11-14,27.75,2013-01-11,33.15,0.19459459459459455
2012-11-14,2388,2012-11-14,23.6,2012-11-28,24.0,0.01694915254237282
2012-11-14,1109,2012-11-14,18.04,2012-11-21,18.9,0.04767184035476715
2012-11-15,1928,2012-11-15,30.2,2012-11-27,33.0,0.0927152317880795
2012-11-15,1,2012-11-15,112.0,2012-12-04,117.0,0.044642857142857144
2012-11-19,1177,2012-11-19,3.5,2012-11-21,3.54,0.011428571428571439
2012-11-20,2018,2012-11-20,29.05,2012-11-27,29.5,0.015490533562822695
2012-11-20,151,2012-11-20,11.0,2013-01-04,10.82,-0.016363636363636337
2012-11-21,11,2012-11-21,115.2,2012-11-27,118.7,0.030381944444444444
2012-11-21,700,2012-11-21,50.2,2012-11-26,50.92,0.014342629482071689
2012-11-22,2628,2012-11-22,22.5,2012-11-28,22.5,0.0
2012-11-22,5,2012-11-22,76.55,2012-12-04,79.05,0.032658393207054215
2012-11-22,2319,2012-11-22,21.4,2012-11-29,22.35,0.04439252336448612
2012-11-22,3328,2012-11-22,5.57,2012-12-18,5.81,0.043087971274685694
2012-11-22,941,2012-11-22,86.8,2012-11-26,88.55,0.020161290322580645
2012-11-30,2388,2012-11-30,23.9,2013-01-17,25.7,0.07531380753138078
2012-11-30,2018,2012-11-30,29.15,2012-12-10,29.9,0.025728987993138937
2012-12-04,83,2012-12-04,13.64,2012-12-12,14.06,0.03079178885630498
2012-12-06,2628,2012-12-06,23.55,2012-12-21,23.7,0.006369426751592296
2012-12-06,2313,2012-12-06,15.1,2012-12-17,16.8,0.11258278145695372
2012-12-06,6,2012-12-06,68.35,2013-01-04,65.5,-0.0416971470373079
2012-12-06,1088,2012-12-06,32.25,2012-12-19,33.0,0.023255813953488372
2012-12-06,700,2012-12-06,50.04,2013-01-08,50.6,0.01119104716227023
2012-12-11,2,2012-12-11,66.9,2013-03-11,67.35,0.0067264573991029685
2012-12-11,1038,2012-12-11,47.5,2012-12-21,47.65,0.0031578947368420753
2012-12-12,2018,2012-12-12,29.7,2013-01-09,27.25,-0.08249158249158246
2012-12-13,669,2012-12-13,15.16,2012-12-21,14.72,-0.029023746701846934
2012-12-19,175,2012-12-19,3.55,2012-12-27,3.69,0.0394366197183099
2012-12-20,2319,2012-12-20,21.7,2013-01-16,23.5,0.0829493087557604
2012-12-27,939,2012-12-27,6.24,2013-01-09,6.36,0.019230769230769246
2013-01-02,3328,2013-01-02,5.9,2013-01-09,6.03,0.022033898305084728
2013-01-03,1093,2013-01-03,2.2,2013-01-07,2.35,0.06818181818181814
2013-01-03,12,2013-01-03,56.3,2013-01-11,58.75,0.04351687388987572
2013-01-03,883,2013-01-03,17.2,2013-02-01,16.02,-0.06860465116279069
2013-01-03,1398,2013-01-03,5.73,2013-04-24,5.31,-0.07329842931937186
2013-01-03,1928,2013-01-03,35.95,2013-03-25,38.0,0.057023643949930376
2013-01-09,151,2013-01-09,10.58,2013-02-18,10.74,0.01512287334593574
2013-01-09,1038,2013-01-09,48.1,2013-01-30,48.8,0.014553014553014464
2013-01-11,2313,2013-01-11,17.32,2013-01-24,17.74,0.02424942263279435
2013-01-11,941,2013-01-11,91.1,2013-05-03,85.0,-0.06695938529088907
2013-01-14,669,2013-01-14,14.68,2013-01-22,15.82,0.07765667574931884
2013-01-15,1299,2013-01-15,30.55,2013-01-29,30.5,-0.0016366612111293195
2013-01-16,2382,2013-01-16,5.31,2013-01-29,6.32,0.19020715630885138
2013-01-24,11,2013-01-24,122.8,2013-02-05,125.5,0.02198697068403911
2013-01-24,3,2013-01-24,21.35,2013-02-01,22.05,0.032786885245901606
2013-01-25,19,2013-01-25,97.9,2013-03-12,102.7,0.0490296220633299
2013-01-28,66,2013-01-28,31.65,2013-02-04,32.3,0.020537124802527604
2013-01-29,175,2013-01-29,4.15,2013-02-20,4.72,0.1373493975903613
2013-01-29,2018,2013-01-29,29.55,2013-03-05,32.45,0.09813874788494084
