,date_time,open,high,low,close,volume,Real Body,Up Shadow,Down Shadow,Trading Range,Exhaustion Gap,Buy,Sell
209,2015-11-09,47.95,48.65,47.7,48.3,22993684,0.3499999999999943,0.3500000000000014,0.25,0.9499999999999957,False,False,False
210,2015-11-10,48.3,48.3,46.65,47.25,27368028,1.0499999999999972,0.0,0.6000000000000014,1.6499999999999986,False,False,False
211,2015-11-11,47.25,47.5,46.5,46.7,21235070,0.5499999999999972,0.25,0.20000000000000284,1.0,False,False,False
212,2015-11-12,46.8,48.8,46.65,48.45,27432766,1.6500000000000057,0.3499999999999943,0.14999999999999858,2.1499999999999986,False,False,False
213,2015-11-13,47.5,47.9,47.2,47.65,19450830,0.14999999999999858,0.25,0.29999999999999716,0.6999999999999957,False,False,False
214,2015-11-16,46.5,46.75,46.1,46.3,21038222,0.20000000000000284,0.25,0.19999999999999574,0.6499999999999986,False,False,False
215,2015-11-17,47.0,47.1,46.5,46.55,19149050,0.45000000000000284,0.10000000000000142,0.04999999999999716,0.6000000000000014,False,False,False
216,2015-11-18,46.5,46.7,46.1,46.45,18657704,0.04999999999999716,0.20000000000000284,0.3500000000000014,0.6000000000000014,False,False,False
217,2015-11-19,47.25,47.45,46.9,47.3,23145925,0.04999999999999716,0.15000000000000568,0.3500000000000014,0.5500000000000043,False,False,False
218,2015-11-20,47.1,48.15,47.0,47.9,16258153,0.7999999999999972,0.25,0.10000000000000142,1.1499999999999986,False,False,False
219,2015-11-23,47.9,48.15,47.55,47.95,11534416,0.05000000000000426,0.19999999999999574,0.3500000000000014,0.6000000000000014,False,False,False
220,2015-11-24,47.95,48.05,47.5,47.8,13416522,0.15000000000000568,0.09999999999999432,0.29999999999999716,0.5499999999999972,False,False,False
221,2015-11-25,47.65,48.0,47.35,47.65,14905409,0.0,0.3500000000000014,0.29999999999999716,0.6499999999999986,False,False,False
222,2015-11-26,48.35,48.35,47.55,47.75,18836141,0.6000000000000014,0.0,0.20000000000000284,0.8000000000000043,False,False,False
223,2015-11-27,47.9,47.9,46.45,46.5,21954643,1.3999999999999986,0.0,0.04999999999999716,1.4499999999999957,False,False,False
224,2015-11-30,46.4,47.2,45.7,46.3,39797668,0.10000000000000142,0.8000000000000043,0.5999999999999943,1.5,False,False,False
225,2015-12-01,46.95,48.0,46.9,47.75,28296903,0.7999999999999972,0.25,0.05000000000000426,1.1000000000000014,False,False,False
226,2015-12-02,48.0,48.6,47.95,48.5,26622161,0.5,0.10000000000000142,0.04999999999999716,0.6499999999999986,False,False,False
227,2015-12-03,48.25,48.75,47.85,48.4,18660917,0.14999999999999858,0.3500000000000014,0.3999999999999986,0.8999999999999986,False,False,False
228,2015-12-04,47.9,48.75,47.8,48.45,23646015,0.5500000000000043,0.29999999999999716,0.10000000000000142,0.9500000000000028,False,False,False
229,2015-12-07,48.9,49.0,48.4,48.5,19492441,0.3999999999999986,0.10000000000000142,0.10000000000000142,0.6000000000000014,False,False,False
230,2015-12-08,48.45,48.45,47.3,47.85,25074674,0.6000000000000014,0.0,0.5500000000000043,1.1500000000000057,False,False,False
231,2015-12-09,47.55,48.2,47.05,48.15,16810443,0.6000000000000014,0.05000000000000426,0.5,1.1500000000000057,False,False,False
232,2015-12-10,47.8,48.25,47.4,47.65,14406630,0.14999999999999858,0.45000000000000284,0.25,0.8500000000000014,False,False,False
233,2015-12-11,47.35,47.55,46.3,46.6,25105433,0.75,0.19999999999999574,0.30000000000000426,1.25,False,False,False
234,2015-12-14,45.25,46.25,45.1,45.85,28312027,0.6000000000000014,0.3999999999999986,0.14999999999999858,1.1499999999999986,False,False,False
235,2015-12-15,45.85,46.0,45.35,45.4,15650466,0.45000000000000284,0.14999999999999858,0.04999999999999716,0.6499999999999986,False,False,False
236,2015-12-16,45.9,47.15,45.9,46.45,21834686,0.5500000000000043,0.6999999999999957,0.0,1.25,False,False,False
237,2015-12-17,46.55,47.15,46.5,47.1,21515692,0.5500000000000043,0.04999999999999716,0.04999999999999716,0.6499999999999986,False,False,False
238,2015-12-18,46.6,47.5,46.25,46.65,20846993,0.04999999999999716,0.8500000000000014,0.3500000000000014,1.25,False,False,False
239,2015-12-21,46.15,46.8,46.15,46.65,9551561,0.5,0.14999999999999858,0.0,0.6499999999999986,False,False,False
240,2015-12-22,46.9,47.15,46.6,47.0,13897289,0.10000000000000142,0.14999999999999858,0.29999999999999716,0.5499999999999972,False,False,False
241,2015-12-23,47.4,47.8,46.75,46.8,15411954,0.6000000000000014,0.3999999999999986,0.04999999999999716,1.0499999999999972,False,False,False
242,2015-12-24,47.4,47.45,46.9,47.0,5534376,0.3999999999999986,0.05000000000000426,0.10000000000000142,0.5500000000000043,False,False,False
243,2015-12-28,47.0,47.05,46.1,46.4,7582069,0.6000000000000014,0.04999999999999716,0.29999999999999716,0.9499999999999957,False,False,False
244,2015-12-29,46.55,46.55,46.15,46.4,9572374,0.14999999999999858,0.0,0.25,0.3999999999999986,False,False,False
245,2015-12-30,46.75,46.95,46.25,46.35,8623677,0.3999999999999986,0.20000000000000284,0.10000000000000142,0.7000000000000028,False,False,False
246,2015-12-31,46.45,46.85,46.35,46.6,5571602,0.14999999999999858,0.25,0.10000000000000142,0.5,False,False,False
247,2016-01-04,46.2,46.35,45.2,45.45,27187337,0.75,0.14999999999999858,0.25,1.1499999999999986,False,False,False
248,2016-01-05,46.8,46.9,45.25,45.65,20689425,1.1499999999999986,0.10000000000000142,0.3999999999999986,1.6499999999999986,False,False,False
249,2016-01-06,45.9,46.2,45.0,45.05,18742724,0.8500000000000014,0.30000000000000426,0.04999999999999716,1.2000000000000028,False,False,False
250,2016-01-07,44.3,44.6,43.15,43.65,29220124,0.6499999999999986,0.30000000000000426,0.5,1.4500000000000028,False,False,False
251,2016-01-08,43.65,44.4,43.55,43.75,25195079,0.10000000000000142,0.6499999999999986,0.10000000000000142,0.8500000000000014,False,False,False
252,2016-01-11,42.55,43.1,42.25,42.3,25328898,0.25,0.5500000000000043,0.04999999999999716,0.8500000000000014,False,False,False
253,2016-01-12,42.8,43.3,41.95,42.0,28610123,0.7999999999999972,0.5,0.04999999999999716,1.3499999999999943,False,False,False
254,2016-01-13,43.1,43.85,42.65,43.1,23299012,0.0,0.75,0.45000000000000284,1.2000000000000028,False,False,False
255,2016-01-14,42.3,42.85,42.05,42.7,24100187,0.4000000000000057,0.14999999999999858,0.25,0.8000000000000043,False,False,False
256,2016-01-15,42.5,42.9,42.1,42.45,19980935,0.04999999999999716,0.3999999999999986,0.3500000000000014,0.7999999999999972,False,False,False
257,2016-01-18,41.8,42.0,41.3,41.35,25446878,0.44999999999999574,0.20000000000000284,0.05000000000000426,0.7000000000000028,False,False,False
258,2016-01-19,41.15,42.5,40.5,42.45,26606313,1.3000000000000043,0.04999999999999716,0.6499999999999986,2.0,False,False,False
259,2016-01-20,41.75,41.8,40.05,40.4,47332642,1.3500000000000014,0.04999999999999716,0.3500000000000014,1.75,False,False,False
260,2016-01-21,41.2,41.75,40.1,40.35,35606246,0.8500000000000014,0.5499999999999972,0.25,1.6499999999999986,False,False,False
261,2016-01-22,41.45,42.2,40.45,41.8,38340886,0.3499999999999943,0.4000000000000057,1.0,1.75,False,False,False
262,2016-01-25,43.05,43.2,42.35,42.45,28659484,0.5999999999999943,0.15000000000000568,0.10000000000000142,0.8500000000000014,False,False,False
263,2016-01-26,41.5,42.4,41.45,41.8,21809915,0.29999999999999716,0.6000000000000014,0.04999999999999716,0.9499999999999957,False,False,False
264,2016-01-27,42.55,43.4,42.55,42.95,32160893,0.4000000000000057,0.44999999999999574,0.0,0.8500000000000014,False,False,False
265,2016-01-28,42.8,43.0,41.65,42.25,31750945,0.5499999999999972,0.20000000000000284,0.6000000000000014,1.3500000000000014,False,False,False
266,2016-01-29,42.0,42.95,41.5,42.85,38142725,0.8500000000000014,0.10000000000000142,0.5,1.4500000000000028,False,False,False
267,2016-02-01,43.5,43.5,41.85,42.15,29896314,1.3500000000000014,0.0,0.29999999999999716,1.6499999999999986,False,False,False
268,2016-02-02,42.4,42.6,40.9,40.95,42296747,1.4499999999999957,0.20000000000000284,0.05000000000000426,1.7000000000000028,False,False,False
269,2016-02-03,37.45,39.5,37.1,38.95,141175596,1.5,0.5499999999999972,0.3500000000000014,2.3999999999999986,False,False,False
270,2016-02-04,39.7,40.4,39.65,39.9,50701293,0.19999999999999574,0.5,0.05000000000000426,0.75,False,False,False
271,2016-02-05,41.0,41.0,39.2,39.4,56807088,1.6000000000000014,0.0,0.19999999999999574,1.7999999999999972,False,False,False
272,2016-02-11,37.8,38.4,37.2,38.15,67471602,0.3500000000000014,0.25,0.5999999999999943,1.1999999999999957,False,False,False
273,2016-02-12,37.1,37.6,36.85,37.25,44065371,0.14999999999999858,0.3500000000000014,0.25,0.75,False,False,False
274,2016-02-15,38.0,38.3,37.75,38.2,49905539,0.20000000000000284,0.09999999999999432,0.25,0.5499999999999972,False,False,False
275,2016-02-16,38.5,39.0,38.3,38.55,30800980,0.04999999999999716,0.45000000000000284,0.20000000000000284,0.7000000000000028,False,False,False
276,2016-02-17,39.0,39.3,38.1,38.25,31268518,0.75,0.29999999999999716,0.14999999999999858,1.1999999999999957,False,False,False
277,2016-02-18,39.5,39.5,39.0,39.25,34334703,0.25,0.0,0.25,0.5,False,False,False
278,2016-02-19,39.05,39.8,39.05,39.35,18763887,0.30000000000000426,0.44999999999999574,0.0,0.75,False,False,False
279,2016-02-22,39.35,39.9,39.1,39.8,25422088,0.44999999999999574,0.10000000000000142,0.25,0.7999999999999972,False,False,False
280,2016-02-23,39.9,40.35,39.8,40.1,24516502,0.20000000000000284,0.25,0.10000000000000142,0.5500000000000043,False,False,False
281,2016-02-24,39.6,39.75,38.4,39.15,32800430,0.45000000000000284,0.14999999999999858,0.75,1.3500000000000014,False,False,False
282,2016-02-25,39.8,39.9,39.05,39.5,44745928,0.29999999999999716,0.10000000000000142,0.45000000000000284,0.8500000000000014,False,False,False
283,2016-02-26,40.45,40.85,39.9,40.65,45906352,0.19999999999999574,0.20000000000000284,0.5500000000000043,0.9500000000000028,False,False,False
284,2016-02-29,40.8,40.8,39.5,39.7,29636119,1.0999999999999943,0.0,0.20000000000000284,1.2999999999999972,False,False,False
285,2016-03-01,40.1,40.4,39.7,40.3,27349911,0.19999999999999574,0.10000000000000142,0.3999999999999986,0.6999999999999957,False,False,False
286,2016-03-02,41.5,42.1,41.3,41.95,45697660,0.45000000000000284,0.14999999999999858,0.20000000000000284,0.8000000000000043,False,False,False
287,2016-03-03,42.5,42.55,42.0,42.4,32306130,0.10000000000000142,0.04999999999999716,0.3999999999999986,0.5499999999999972,False,False,False
288,2016-03-04,42.95,42.95,41.65,42.05,28202670,0.9000000000000057,0.0,0.3999999999999986,1.3000000000000043,False,False,False
289,2016-03-07,42.5,42.5,41.35,41.7,27795293,0.7999999999999972,0.0,0.3500000000000014,1.1499999999999986,False,False,False
290,2016-03-08,41.7,41.9,41.3,41.4,9381677,0.30000000000000426,0.19999999999999574,0.10000000000000142,0.6000000000000014,False,False,False
291,2016-03-09,41.7,41.85,41.2,41.6,16000119,0.10000000000000142,0.14999999999999858,0.3999999999999986,0.6499999999999986,False,False,False
292,2016-03-10,42.0,42.45,41.9,42.05,24988775,0.04999999999999716,0.4000000000000057,0.10000000000000142,0.5500000000000043,False,False,False
293,2016-03-11,41.65,43.3,41.65,43.0,31216488,1.3500000000000014,0.29999999999999716,0.0,1.6499999999999986,False,False,False
294,2016-03-14,42.25,42.95,41.95,42.65,40544899,0.3999999999999986,0.30000000000000426,0.29999999999999716,1.0,False,False,False
295,2016-03-15,42.15,42.8,42.1,42.55,17339892,0.3999999999999986,0.25,0.04999999999999716,0.6999999999999957,False,False,False
296,2016-03-16,42.55,42.75,42.0,42.3,20216638,0.25,0.20000000000000284,0.29999999999999716,0.75,False,False,False
297,2016-03-17,43.0,43.15,42.25,42.45,23891138,0.5499999999999972,0.14999999999999858,0.20000000000000284,0.8999999999999986,False,False,False
298,2016-03-18,42.5,42.85,42.5,42.7,19193009,0.20000000000000284,0.14999999999999858,0.0,0.3500000000000014,False,False,False
299,2016-03-21,43.0,43.0,42.5,42.85,16141823,0.14999999999999858,0.0,0.3500000000000014,0.5,False,False,False
300,2016-03-22,43.0,43.0,42.35,42.55,17082768,0.45000000000000284,0.0,0.19999999999999574,0.6499999999999986,False,False,False
301,2016-03-23,42.55,42.85,42.2,42.25,17005288,0.29999999999999716,0.30000000000000426,0.04999999999999716,0.6499999999999986,False,False,False
302,2016-03-24,42.0,42.45,41.5,41.85,24456334,0.14999999999999858,0.45000000000000284,0.3500000000000014,0.9500000000000028,False,False,False
303,2016-03-29,42.25,42.6,41.7,42.45,26073756,0.20000000000000284,0.14999999999999858,0.5499999999999972,0.8999999999999986,False,False,False
304,2016-03-30,42.95,43.95,42.8,43.9,37464799,0.9499999999999957,0.05000000000000426,0.15000000000000568,1.1500000000000057,False,False,False
305,2016-03-31,44.3,44.3,43.55,43.95,21854268,0.3499999999999943,0.0,0.4000000000000057,0.75,False,False,False
306,2016-04-01,44.3,44.35,43.1,43.15,22056193,1.1499999999999986,0.05000000000000426,0.04999999999999716,1.25,False,False,False
307,2016-04-05,43.55,43.55,42.55,42.7,21514546,0.8499999999999943,0.0,0.15000000000000568,1.0,False,False,False
308,2016-04-06,42.5,42.95,42.3,42.45,17498763,0.04999999999999716,0.45000000000000284,0.15000000000000568,0.6500000000000057,False,False,False
309,2016-04-07,43.05,43.15,42.55,42.65,13780853,0.3999999999999986,0.10000000000000142,0.10000000000000142,0.6000000000000014,False,False,False
310,2016-04-08,42.55,43.3,42.3,43.25,11144107,0.7000000000000028,0.04999999999999716,0.25,1.0,False,False,False
311,2016-04-11,43.1,43.45,42.75,43.1,15384352,0.0,0.3500000000000014,0.3500000000000014,0.7000000000000028,False,False,False
312,2016-04-12,43.65,43.65,43.15,43.45,12724355,0.19999999999999574,0.0,0.30000000000000426,0.5,False,False,False
313,2016-04-13,43.85,44.75,43.55,44.6,27827566,0.75,0.14999999999999858,0.30000000000000426,1.2000000000000028,False,False,False
314,2016-04-14,46.15,46.2,44.9,45.7,41682178,0.44999999999999574,0.05000000000000426,0.8000000000000043,1.3000000000000043,False,False,False
315,2016-04-15,46.0,46.2,44.85,44.95,28230192,1.0499999999999972,0.20000000000000284,0.10000000000000142,1.3500000000000014,False,False,False
316,2016-04-18,44.55,44.75,44.0,44.6,15350521,0.05000000000000426,0.14999999999999858,0.5499999999999972,0.75,False,False,False
317,2016-04-19,45.5,45.6,44.85,45.1,19842547,0.3999999999999986,0.10000000000000142,0.25,0.75,False,False,False
318,2016-04-20,45.35,45.35,44.6,44.65,15240670,0.7000000000000028,0.0,0.04999999999999716,0.75,False,False,False
319,2016-04-21,45.0,46.05,44.75,45.95,26514046,0.9500000000000028,0.09999999999999432,0.25,1.2999999999999972,False,False,False
320,2016-04-22,47.8,48.0,46.45,46.8,47883391,1.0,0.20000000000000284,0.3499999999999943,1.5499999999999972,False,False,False
321,2016-04-25,48.0,48.0,47.15,47.3,31583838,0.7000000000000028,0.0,0.14999999999999858,0.8500000000000014,False,False,False
322,2016-04-26,47.6,47.6,46.25,47.3,24302107,0.30000000000000426,0.0,1.0499999999999972,1.3500000000000014,False,False,False
323,2016-04-27,47.1,47.45,46.5,47.35,24370041,0.25,0.10000000000000142,0.6000000000000014,0.9500000000000028,False,False,False
324,2016-04-28,47.5,47.6,46.75,47.1,25544091,0.3999999999999986,0.10000000000000142,0.3500000000000014,0.8500000000000014,False,False,False
325,2016-04-29,46.65,47.0,46.15,46.7,19814859,0.05000000000000426,0.29999999999999716,0.5,0.8500000000000014,False,False,False
326,2016-05-03,46.6,46.7,45.4,45.45,28602350,1.1499999999999986,0.10000000000000142,0.05000000000000426,1.3000000000000043,False,False,False
327,2016-05-04,45.2,45.2,44.5,44.9,19936978,0.30000000000000426,0.0,0.3999999999999986,0.7000000000000028,False,False,False
328,2016-05-05,44.6,46.15,44.6,45.8,20498898,1.1999999999999957,0.3500000000000014,0.0,1.5499999999999972,False,False,False
329,2016-05-06,45.75,45.75,44.25,44.45,22178347,1.2999999999999972,0.0,0.20000000000000284,1.5,False,False,False
330,2016-05-09,44.45,44.9,44.05,44.55,23059124,0.09999999999999432,0.3500000000000014,0.4000000000000057,0.8500000000000014,False,False,False
331,2016-05-10,43.6,44.85,43.25,44.4,16308901,0.7999999999999972,0.45000000000000284,0.3500000000000014,1.6000000000000014,False,False,False
332,2016-05-11,44.9,44.9,43.2,43.45,19975808,1.4499999999999957,0.0,0.25,1.6999999999999957,False,False,False
333,2016-05-12,44.0,44.0,43.0,43.2,16811163,0.7999999999999972,0.0,0.20000000000000284,1.0,False,False,False
334,2016-05-13,42.95,43.3,42.3,43.0,25160260,0.04999999999999716,0.29999999999999716,0.6500000000000057,1.0,False,False,False
335,2016-05-16,43.1,44.2,42.9,43.65,19285017,0.5499999999999972,0.5500000000000043,0.20000000000000284,1.3000000000000043,False,False,False
336,2016-05-17,43.85,43.95,43.4,43.85,14524452,0.0,0.10000000000000142,0.45000000000000284,0.5500000000000043,False,False,False
337,2016-05-18,43.2,43.65,42.85,43.05,18735652,0.15000000000000568,0.44999999999999574,0.19999999999999574,0.7999999999999972,False,False,False
338,2016-05-19,43.0,43.2,42.6,42.7,16246435,0.29999999999999716,0.20000000000000284,0.10000000000000142,0.6000000000000014,False,False,False
339,2016-05-20,42.5,43.5,42.5,43.15,13356317,0.6499999999999986,0.3500000000000014,0.0,1.0,False,False,False
340,2016-05-23,42.8,43.55,42.7,43.2,9477945,0.4000000000000057,0.3499999999999943,0.09999999999999432,0.8499999999999943,False,False,False
341,2016-05-24,43.2,43.3,42.65,42.85,12951420,0.3500000000000014,0.09999999999999432,0.20000000000000284,0.6499999999999986,False,False,False
342,2016-05-25,43.5,44.4,43.45,44.3,26620213,0.7999999999999972,0.10000000000000142,0.04999999999999716,0.9499999999999957,False,False,False
343,2016-05-26,44.6,44.7,44.3,44.5,26070348,0.10000000000000142,0.10000000000000142,0.20000000000000284,0.4000000000000057,False,False,False
344,2016-05-27,44.6,44.95,44.3,44.85,17432356,0.25,0.10000000000000142,0.30000000000000426,0.6500000000000057,False,False,False
345,2016-05-30,44.6,45.2,44.3,44.8,12807762,0.19999999999999574,0.4000000000000057,0.30000000000000426,0.9000000000000057,False,False,False
346,2016-05-31,44.75,45.9,44.6,45.45,23660746,0.7000000000000028,0.44999999999999574,0.14999999999999858,1.2999999999999972,False,False,False
347,2016-06-01,45.85,46.3,45.4,45.6,24524162,0.25,0.44999999999999574,0.20000000000000284,0.8999999999999986,False,False,False
348,2016-06-02,45.95,46.4,45.5,45.9,17694708,0.05000000000000426,0.44999999999999574,0.3999999999999986,0.8999999999999986,False,False,False
349,2016-06-03,46.3,46.75,46.05,46.15,24991433,0.14999999999999858,0.45000000000000284,0.10000000000000142,0.7000000000000028,False,False,False
350,2016-06-06,46.0,46.4,45.6,46.1,14717314,0.10000000000000142,0.29999999999999716,0.3999999999999986,0.7999999999999972,False,False,False
351,2016-06-07,46.85,46.9,46.3,46.6,19130365,0.25,0.04999999999999716,0.30000000000000426,0.6000000000000014,False,False,False
352,2016-06-08,46.75,46.75,46.2,46.5,18975620,0.25,0.0,0.29999999999999716,0.5499999999999972,False,False,False
353,2016-06-10,46.8,46.95,46.4,46.65,22134932,0.14999999999999858,0.15000000000000568,0.25,0.5500000000000043,False,False,False
354,2016-06-13,45.7,46.0,44.85,44.95,27882006,0.75,0.29999999999999716,0.10000000000000142,1.1499999999999986,False,False,False
355,2016-06-14,44.7,45.0,44.3,44.7,18664796,0.0,0.29999999999999716,0.4000000000000057,0.7000000000000028,False,False,False
356,2016-06-15,44.3,45.45,44.3,45.0,12672212,0.7000000000000028,0.45000000000000284,0.0,1.1500000000000057,False,False,False
357,2016-06-16,44.5,44.5,43.7,44.3,19033650,0.20000000000000284,0.0,0.5999999999999943,0.7999999999999972,False,False,False
358,2016-06-17,44.8,45.0,44.3,44.6,14357268,0.19999999999999574,0.20000000000000284,0.30000000000000426,0.7000000000000028,False,False,False
359,2016-06-20,44.85,45.1,44.1,45.05,16956332,0.19999999999999574,0.05000000000000426,0.75,1.0,False,False,False
360,2016-06-21,44.75,45.25,44.65,45.0,13905873,0.25,0.25,0.10000000000000142,0.6000000000000014,False,False,False
361,2016-06-22,45.25,46.1,44.75,45.5,25010019,0.25,0.6000000000000014,0.5,1.3500000000000014,False,False,False
362,2016-06-23,45.6,46.6,45.6,46.2,19147264,0.6000000000000014,0.3999999999999986,0.0,1.0,False,False,False
363,2016-06-24,45.55,46.75,43.3,44.75,44381025,0.7999999999999972,1.2000000000000028,1.4500000000000028,3.450000000000003,False,False,False
364,2016-06-27,44.1,44.7,43.85,44.5,20135380,0.3999999999999986,0.20000000000000284,0.25,0.8500000000000014,False,False,False
365,2016-06-28,43.6,44.5,43.6,44.45,19040509,0.8500000000000014,0.04999999999999716,0.0,0.8999999999999986,False,False,False
366,2016-06-29,44.6,45.2,44.55,44.9,20169340,0.29999999999999716,0.30000000000000426,0.05000000000000426,0.6500000000000057,False,False,False
367,2016-06-30,46.5,46.5,45.7,46.35,32349572,0.14999999999999858,0.0,0.6499999999999986,0.7999999999999972,False,False,False
368,2016-07-04,46.6,46.8,46.05,46.7,30632865,0.10000000000000142,0.09999999999999432,0.5500000000000043,0.75,False,False,False
369,2016-07-05,46.05,46.4,45.7,46.2,15349278,0.15000000000000568,0.19999999999999574,0.3499999999999943,0.6999999999999957,False,False,False
370,2016-07-06,45.3,45.65,45.0,45.6,17802315,0.30000000000000426,0.04999999999999716,0.29999999999999716,0.6499999999999986,False,False,False
371,2016-07-07,45.95,46.1,45.5,45.9,12025533,0.05000000000000426,0.14999999999999858,0.3999999999999986,0.6000000000000014,False,False,False
372,2016-07-08,45.7,46.2,45.55,45.85,12211135,0.14999999999999858,0.3500000000000014,0.15000000000000568,0.6500000000000057,False,False,False
373,2016-07-11,46.95,46.95,46.05,46.2,13915545,0.75,0.0,0.15000000000000568,0.9000000000000057,False,False,False
374,2016-07-12,47.0,47.15,46.5,47.1,21185393,0.10000000000000142,0.04999999999999716,0.5,0.6499999999999986,False,False,False
375,2016-07-13,47.3,47.4,46.9,47.15,14419413,0.14999999999999858,0.10000000000000142,0.25,0.5,False,False,False
376,2016-07-14,46.95,47.65,46.75,47.55,13882433,0.5999999999999943,0.10000000000000142,0.20000000000000284,0.8999999999999986,False,False,False
377,2016-07-15,47.9,48.4,47.65,48.05,22867278,0.14999999999999858,0.3500000000000014,0.25,0.75,False,False,False
378,2016-07-18,48.25,48.95,48.05,48.65,23412145,0.3999999999999986,0.30000000000000426,0.20000000000000284,0.9000000000000057,False,False,False
379,2016-07-19,48.35,49.0,48.1,48.85,20782244,0.5,0.14999999999999858,0.25,0.8999999999999986,False,False,False
380,2016-07-20,48.6,49.5,48.55,49.2,24742363,0.6000000000000014,0.29999999999999716,0.05000000000000426,0.9500000000000028,False,False,False
381,2016-07-21,49.45,49.75,49.2,49.3,17926408,0.15000000000000568,0.29999999999999716,0.09999999999999432,0.5499999999999972,False,False,False
382,2016-07-22,49.0,49.2,48.7,49.05,17570011,0.04999999999999716,0.15000000000000568,0.29999999999999716,0.5,False,False,False
383,2016-07-25,48.7,49.05,48.65,49.0,15194604,0.29999999999999716,0.04999999999999716,0.05000000000000426,0.3999999999999986,False,False,False
384,2016-07-26,48.5,49.95,48.5,49.85,32701806,1.3500000000000014,0.10000000000000142,0.0,1.4500000000000028,False,False,False
385,2016-07-27,49.85,50.3,49.4,49.65,24787393,0.20000000000000284,0.44999999999999574,0.25,0.8999999999999986,False,False,False
386,2016-07-28,49.3,49.6,48.4,49.05,32518213,0.25,0.30000000000000426,0.6499999999999986,1.2000000000000028,False,False,False
387,2016-07-29,48.6,48.95,47.8,48.05,34521542,0.5500000000000043,0.3500000000000014,0.25,1.1500000000000057,False,False,False
388,2016-08-01,48.6,49.55,48.5,49.0,40024027,0.3999999999999986,0.5499999999999972,0.10000000000000142,1.0499999999999972,False,False,False
389,2016-08-03,48.5,48.75,48.2,48.2,26954602,0.29999999999999716,0.25,0.0,0.5499999999999972,False,False,False
390,2016-08-04,48.1,48.6,48.1,48.1,13162840,0.0,0.5,0.0,0.5,False,False,False
391,2016-08-05,48.6,49.55,48.45,49.25,21281834,0.6499999999999986,0.29999999999999716,0.14999999999999858,1.0999999999999943,False,False,False
392,2016-08-08,49.8,49.9,49.45,49.6,21683193,0.19999999999999574,0.10000000000000142,0.14999999999999858,0.44999999999999574,False,False,False
393,2016-08-09,49.6,49.65,49.2,49.3,13203145,0.30000000000000426,0.04999999999999716,0.09999999999999432,0.44999999999999574,False,False,False
394,2016-08-10,49.8,49.85,48.75,49.1,22895441,0.6999999999999957,0.05000000000000426,0.3500000000000014,1.1000000000000014,False,False,False
395,2016-08-11,48.7,49.8,48.6,49.5,15875788,0.7999999999999972,0.29999999999999716,0.10000000000000142,1.1999999999999957,False,False,False
396,2016-08-12,49.8,49.8,49.2,49.35,17281545,0.44999999999999574,0.0,0.14999999999999858,0.5999999999999943,False,False,False
397,2016-08-15,49.25,50.1,49.2,49.5,19656100,0.25,0.6000000000000014,0.04999999999999716,0.8999999999999986,False,False,False
398,2016-08-16,49.45,49.75,48.6,48.6,24410825,0.8500000000000014,0.29999999999999716,0.0,1.1499999999999986,False,False,False
399,2016-08-17,49.2,49.5,48.65,48.75,17549639,0.45000000000000284,0.29999999999999716,0.10000000000000142,0.8500000000000014,False,False,False
400,2016-08-18,49.2,49.2,48.6,48.75,12643303,0.45000000000000284,0.0,0.14999999999999858,0.6000000000000014,False,False,False
401,2016-08-19,49.2,49.2,48.1,48.1,22317577,1.1000000000000014,0.0,0.0,1.1000000000000014,False,False,False
402,2016-08-22,48.05,48.4,47.75,48.3,12313333,0.25,0.10000000000000142,0.29999999999999716,0.6499999999999986,False,False,False
403,2016-08-23,48.3,48.6,48.0,48.6,10029389,0.30000000000000426,0.0,0.29999999999999716,0.6000000000000014,False,False,False
404,2016-08-24,48.6,48.9,47.9,48.4,12115476,0.20000000000000284,0.29999999999999716,0.5,1.0,False,False,False
405,2016-08-25,48.6,48.65,48.05,48.05,9599790,0.5500000000000043,0.04999999999999716,0.0,0.6000000000000014,False,False,False
406,2016-08-26,47.85,48.9,47.85,48.4,13186777,0.5499999999999972,0.5,0.0,1.0499999999999972,False,False,False
407,2016-08-29,48.25,48.4,47.8,48.2,10942876,0.04999999999999716,0.14999999999999858,0.4000000000000057,0.6000000000000014,False,False,False
408,2016-08-30,48.3,49.2,48.25,48.8,20356333,0.5,0.4000000000000057,0.04999999999999716,0.9500000000000028,False,False,False
409,2016-08-31,49.05,49.1,48.5,49.05,17144194,0.0,0.05000000000000426,0.5499999999999972,0.6000000000000014,False,False,False
410,2016-09-01,48.7,49.6,48.7,49.45,18973328,0.75,0.14999999999999858,0.0,0.8999999999999986,False,False,False
411,2016-09-02,49.5,49.95,49.4,49.95,19954564,0.45000000000000284,0.0,0.10000000000000142,0.5500000000000043,False,False,False
412,2016-09-05,51.0,51.0,50.4,50.4,18221772,0.6000000000000014,0.0,0.0,0.6000000000000014,False,False,False
413,2016-09-06,50.7,50.75,49.85,50.4,12077053,0.30000000000000426,0.04999999999999716,0.5499999999999972,0.8999999999999986,False,False,False
414,2016-09-07,51.0,51.1,50.35,50.8,17029499,0.20000000000000284,0.10000000000000142,0.44999999999999574,0.75,False,False,False
415,2016-09-08,50.8,51.1,50.45,50.9,15957863,0.10000000000000142,0.20000000000000284,0.3499999999999943,0.6499999999999986,False,False,False
416,2016-09-09,50.9,51.8,50.45,51.3,29021396,0.3999999999999986,0.5,0.44999999999999574,1.3499999999999943,False,False,False
